,2B_0,2B_1,2B_2,2B_3,2B_4,2B_5,2B_6,2B_7,2B_8,2B_9,2B_10,2B_11,2B_12,2B_13,2B_14,2B_15,2B_16,2B_17,2B_18,2B_19,2B_20,2B_21,2B_22,2B_23,2B_24,2B_25,2B_26,2B_27,2B_28,2B_29,2B_30,2B_31,2B_32,2B_33,2B_34,2B_35,2B_36,2B_37,2B_38,2B_39,2B_40,2B_41,2B_42,2B_43,2B_44,2B_45,2B_46,2B_47,2B_48,2B_49,2B_50,2B_51,2B_52,2B_53,2B_54,2B_55,2B_56,2B_57,2B_58,2B_59,3B_0,3B_1,3B_2,3B_3,3B_4,3B_5,3B_6,3B_7,3B_8,3B_9,3B_10,3B_11,3B_12,3B_13,3B_14,3B_15,3B_16,3B_17,3B_18,3B_19,3B_20,3B_21,3B_22,3B_23,3B_24,3B_25,3B_26,3B_27,3B_28,3B_29,3B_30,3B_31,3B_32,3B_33,3B_34,3B_35,3B_36,3B_37,3B_38,3B_39,3B_40,3B_41,3B_42,3B_43,3B_44,3B_45,3B_46,3B_47,3B_48,3B_49,3B_50,3B_51,3B_52,3B_53,3B_54,3B_55,3B_56,3B_57,3B_58,3B_59,4B_0,4B_1,4B_2,4B_3,4B_4,4B_5,4B_6,4B_7,4B_8,4B_9,4B_10,4B_11,4B_12,4B_13,4B_14,4B_15,4B_16,4B_17,4B_18,4B_19,4B_20,4B_21,4B_22,4B_23,4B_24,4B_25,4B_26,4B_27,4B_28,4B_29,4B_30,4B_31,4B_32,4B_33,4B_34,4B_35,4B_36,4B_37,4B_38,4B_39,4B_40,4B_41,4B_42,4B_43,4B_44,4B_45,4B_46,4B_47,4B_48,4B_49,4B_50,4B_51,4B_52,4B_53,4B_54,4B_55,4B_56,4B_57,4B_58,4B_59
10,0.137766,0.0931923,0.0492606,0.0744703,0.0455998,0.0307377,0.0227305,0.0381303,0.0310291,0.0253813,0.0184584,0.0161339,0.0138848,0.00966906,0.00555534,0.0132929,0.0273441,0.0334711,0.0281995,0.0223665,0.0167432,0.0148364,0.0115155,0.00737587,0.00900024,0.0199079,0.0279008,0.0271706,0.0204027,0.0149361,0.00848812,0.00347956,0.00110353,0.00105562,0.00187925,0.00255283,0.00240476,0.00153159,0.000640383,0.00019159,6.99085e-05,0.000150851,0.000528896,0.00135247,0.00235805,0.00274037,0.00208947,0.00101686,0.000329994,8.40926e-05,3.83142e-05,0.000136915,0.000490696,0.00110502,0.0015957,0.00170961,0.00214804,0.00304717,0.00333245,0.00272597,0.0253285,0.0275962,0.0461227,0.0247053,0.0332396,0.0493724,0.0482034,0.0493656,0.0334244,0.038365,0.0487973,0.0423476,0.03896,0.0345579,0.0320446,0.0361445,0.0278986,0.0169863,0.016984,0.018717,0.0285968,0.0317222,0.0242872,0.0165212,0.0133616,0.0185753,0.0240539,0.0184273,0.0106346,0.00638668,0.00692258,0.0105116,0.0116275,0.0137723,0.0116548,0.0136206,0.0131279,0.00926741,0.00685478,0.00483639,0.00409767,0.0024306,0.00115097,0.000974764,0.0010008,0.000730258,0.000487558,0.000563453,0.000527369,0.000498403,0.000597129,0.000742687,0.000815957,0.000767475,0.000464742,0.00015429,5.51969e-05,1.52457e-05,1.93303e-06,2.25626e-07,0.0090547,0.0155202,0.0129426,0.0261976,0.0400911,0.0541445,0.0477579,0.0366814,0.0365593,0.0263424,0.0229013,0.0165941,0.0145845,0.0188011,0.0507981,0.114161,0.098686,0.0623878,0.0419027,0.0406839,0.0346722,0.0326503,0.0280844,0.0213774,0.0180361,0.01519,0.0117717,0.0092989,0.00803335,0.00772458,0.00676317,0.00490681,0.0036659,0.0025983,0.0021222,0.00164567,0.00133748,0.000948093,0.000721239,0.000458505,0.000383064,0.000363799,0.00017329,7.99791e-05,0.000105901,7.26331e-05,1.88877e-05,2.99061e-06,4.92233e-07,6.36423e-08,3.73324e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.124039,0.0926684,0.067113,0.0635648,0.0485413,0.0345336,0.0309233,0.0325507,0.0271284,0.0219783,0.0192157,0.016385,0.0130445,0.0113411,0.0129221,0.0176725,0.0232322,0.0268547,0.026313,0.022783,0.0178923,0.0146626,0.0120314,0.0113107,0.0141139,0.0190808,0.0228436,0.0230527,0.019663,0.0145296,0.00933004,0.00513703,0.00270966,0.00174673,0.00168818,0.0017156,0.00168898,0.00141246,0.00101885,0.000678894,0.000537491,0.000643475,0.000934587,0.00134859,0.00167584,0.0017825,0.00161109,0.00122619,0.000786042,0.000465004,0.000347084,0.000441094,0.000700436,0.00103058,0.00142187,0.00191591,0.00232962,0.00279022,0.00333256,0.00409803,0.0176537,0.0325867,0.0423924,0.0335206,0.0361656,0.0430852,0.0473525,0.0451258,0.0401454,0.0414797,0.0451231,0.0412205,0.0377902,0.0349308,0.0341526,0.0329109,0.0263065,0.019838,0.0186689,0.0213775,0.0258892,0.0277305,0.0243988,0.0190986,0.0170509,0.0186812,0.0199554,0.0172681,0.011971,0.0083659,0.00809656,0.00974664,0.0116522,0.0128485,0.0130567,0.0129118,0.0120573,0.00940485,0.00686445,0.00506619,0.00374965,0.00249529,0.0014519,0.00101155,0.000876596,0.00073856,0.000589763,0.000538544,0.000530538,0.000551686,0.000619568,0.000723819,0.000752795,0.000664583,0.000455731,0.000210934,7.25931e-05,2.00102e-05,3.94723e-06,5.86669e-07,0.00287664,0.0133786,0.019295,0.0294655,0.0432449,0.0508473,0.0453259,0.037934,0.034325,0.0277021,0.0231396,0.0185473,0.0184395,0.0297331,0.0627985,0.0951071,0.088537,0.0621629,0.04557,0.0404378,0.0352889,0.0313075,0.0268892,0.0216538,0.0179056,0.0147374,0.0118336,0.00971092,0.00830922,0.00724793,0.0060998,0.00481975,0.00369142,0.00282134,0.00221263,0.00171987,0.00132917,0.00101788,0.000744852,0.000537325,0.000409644,0.000314417,0.00020599,0.000124349,9.059e-05,6.28924e-05,3.048e-05,1.10927e-05,3.85956e-06,9.46207e-07,1.07125e-07,3.17958e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.148467,0.0959809,0.02844,0.095498,0.0349563,0.0362745,0.00666911,0.0516169,0.0212804,0.0413075,0.0118123,0.011922,0.0195831,0.00977673,0.000220519,0.002215,0.0412465,0.0252988,0.0395453,0.0131709,0.0213605,0.0116654,0.0180924,0.00387212,0.00035817,0.017776,0.0378624,0.0266836,0.0195192,0.0140748,0.0129341,0.00104716,1.09569e-05,0.000206376,0.00169222,0.00418679,0.003199,0.000928203,8.55925e-05,6.99766e-07,0.0,4.05128e-07,2.94823e-05,0.000471698,0.00303695,0.00450333,0.00195402,0.000308026,6.07692e-06,0.0,0.0,2.02564e-06,6.79694e-05,0.000974646,0.00249732,0.001382,0.000850143,0.00393786,0.00428948,0.00143456,0.0317623,0.019042,0.0511338,0.0220863,0.0270919,0.0632164,0.0388213,0.0592577,0.0247491,0.040389,0.0459159,0.0467124,0.0383142,0.0382307,0.0249018,0.0418075,0.0297494,0.0147972,0.0186347,0.0125405,0.031987,0.0348828,0.0221555,0.0150308,0.0104748,0.0160466,0.029653,0.0163948,0.0108679,0.00492745,0.00532192,0.0126844,0.00933323,0.0169439,0.00860103,0.0147316,0.0134738,0.00920067,0.00725709,0.00429476,0.00492597,0.0021943,0.00101532,0.000953621,0.00115545,0.000773426,0.000285604,0.000614917,0.000584137,0.000429321,0.000508464,0.000794823,0.000764427,0.000920234,0.00045999,0.000101033,8.4999e-05,1.67175e-05,1.21228e-07,0.0,0.0182882,0.0125395,0.00797536,0.0202267,0.0373932,0.0601621,0.0499516,0.0346665,0.0397453,0.0251242,0.0219269,0.0163676,0.0114505,0.0171622,0.0261982,0.131689,0.106475,0.0658987,0.0402533,0.0415996,0.03187,0.0350714,0.0287528,0.0217866,0.0179318,0.015685,0.0122793,0.00883862,0.00740821,0.00818863,0.00790673,0.00472249,0.00396164,0.00221133,0.00208332,0.00154355,0.00152379,0.000760944,0.000812406,0.000398981,0.00030803,0.000466707,0.000134597,1.92672e-05,0.000139641,8.93212e-05,1.05392e-05,4.90559e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.139481,0.093784,0.0466084,0.0753647,0.0447199,0.0301513,0.0217421,0.0387924,0.0311674,0.027244,0.0177317,0.0157227,0.0141812,0.010009,0.00391011,0.0121752,0.0290009,0.034416,0.0292429,0.0216122,0.0172262,0.013798,0.0115034,0.00737564,0.00881922,0.0190479,0.0291587,0.0270987,0.0213012,0.0141619,0.00864686,0.00330411,0.00102342,0.00110319,0.00185702,0.00235282,0.00219435,0.00150787,0.000784658,0.000303239,0.000111746,0.000191263,0.00059986,0.00141492,0.00226358,0.00254,0.00197521,0.00111098,0.00047363,0.000125904,4.98397e-05,0.000175436,0.00054628,0.00111713,0.0015236,0.00178314,0.00227929,0.0029321,0.00307945,0.00303067,0.0262849,0.0263773,0.0464284,0.023633,0.0323636,0.0511971,0.0473018,0.0508416,0.0319748,0.0382747,0.0487606,0.0432873,0.0382398,0.0346413,0.0315662,0.0365585,0.028039,0.0167745,0.0173889,0.0193845,0.0278669,0.030734,0.0247702,0.0168046,0.0138734,0.0187513,0.0231333,0.0184763,0.0112055,0.00670008,0.00723908,0.0102642,0.0118437,0.013254,0.0119407,0.013446,0.0127751,0.00959512,0.00686481,0.00497532,0.00401028,0.00247992,0.00127099,0.00098326,0.000973189,0.000731483,0.000523759,0.00054743,0.000530877,0.000514266,0.000593268,0.000744622,0.000789645,0.000745031,0.000469408,0.00018159,5.9048e-05,1.75303e-05,2.9265e-06,2.18539e-07,0.00980332,0.0151263,0.0124587,0.024636,0.0394993,0.0546598,0.0491042,0.0364409,0.0373969,0.0261686,0.0228235,0.0165028,0.0142385,0.0198208,0.0516928,0.109888,0.099086,0.0641317,0.0422832,0.0400335,0.0352139,0.0324359,0.0280995,0.0217354,0.0180137,0.0152818,0.0118392,0.00926759,0.00802276,0.00775325,0.00683299,0.00502195,0.00368945,0.00260522,0.00209155,0.00164885,0.00133095,0.00095308,0.000701935,0.000472124,0.000379839,0.000353741,0.000176627,8.47096e-05,9.97031e-05,7.51488e-05,2.10275e-05,2.90829e-06,3.07087e-07,4.49413e-08,2.91222e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.142133,0.0922377,0.0426812,0.0814553,0.043787,0.0311471,0.0179451,0.0412863,0.0308546,0.0278224,0.0180456,0.014756,0.0149037,0.0101473,0.00326449,0.0105577,0.0294729,0.0337166,0.0298551,0.0207258,0.0169667,0.0149126,0.0133894,0.00639476,0.00501956,0.0197228,0.0309706,0.0281544,0.020075,0.0146513,0.00971355,0.00264864,0.000445075,0.000731773,0.00199145,0.00305458,0.00269385,0.00139577,0.000428193,6.90537e-05,8.56348e-06,3.70206e-05,0.000297238,0.00121441,0.00265129,0.0031757,0.00211966,0.000832766,0.000185423,2.07782e-05,4.44172e-06,5.48063e-05,0.000371768,0.00115615,0.00174336,0.00150251,0.00187616,0.00339396,0.00354667,0.0020568,0.0280684,0.0246242,0.0481806,0.0230837,0.0311698,0.0532512,0.0468947,0.0516779,0.0309267,0.0378548,0.0493267,0.0430546,0.0389027,0.036042,0.0295513,0.0383534,0.0284487,0.0160216,0.0169879,0.0166125,0.0300131,0.032955,0.0236488,0.0157771,0.0119086,0.0183877,0.0256043,0.0181286,0.0103854,0.00581707,0.00652643,0.0110258,0.0109946,0.0147595,0.0106472,0.0140015,0.0132602,0.00929954,0.00693215,0.00470574,0.00433016,0.00238667,0.0010578,0.000950129,0.0010805,0.000736592,0.00041661,0.000585337,0.000536157,0.00047578,0.000564646,0.000762508,0.000806066,0.000825341,0.00046572,0.000132625,5.80012e-05,1.62612e-05,1.4064e-06,0.0,0.0123548,0.0145006,0.0109016,0.0246066,0.0388696,0.0556612,0.0488625,0.0360761,0.037211,0.026349,0.0229175,0.0165548,0.013567,0.0167998,0.0413644,0.121351,0.101653,0.0635963,0.0409205,0.0412727,0.0341175,0.0334446,0.0285945,0.0214573,0.0181526,0.0154154,0.0118249,0.00917273,0.00789665,0.00789067,0.00703268,0.00488167,0.00373122,0.00254261,0.00216266,0.00163044,0.00136574,0.000905586,0.000748916,0.000435031,0.00036675,0.000398109,0.000167994,6.4422e-05,0.000114637,7.60752e-05,1.57153e-05,1.63071e-06,3.21438e-07,3.55648e-08,6.8327e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.141432,0.091548,0.0458001,0.0770683,0.0457054,0.0301299,0.0207524,0.0392407,0.0307346,0.0270132,0.0184829,0.0152989,0.0143673,0.0100252,0.00448419,0.0113627,0.0289131,0.0332535,0.0298624,0.0211874,0.0169882,0.0143108,0.0129005,0.00711709,0.0067467,0.0184303,0.0308884,0.0280154,0.0205767,0.0142869,0.00921465,0.00293301,0.000482888,0.000747032,0.00189256,0.00298752,0.00277543,0.00146272,0.00044289,7.19511e-05,1.88864e-05,9.17315e-05,0.000365214,0.00115656,0.00250982,0.00319059,0.00226293,0.000858392,0.000178099,2.14731e-05,2.01798e-05,0.000100937,0.000362761,0.00106047,0.00178742,0.00174467,0.00168976,0.00318133,0.00392775,0.00251817,0.0272913,0.0257215,0.047186,0.023468,0.0318069,0.051429,0.0478025,0.0505846,0.0322216,0.0378936,0.0487908,0.0431064,0.0382277,0.035986,0.02992,0.0378425,0.0282519,0.0163262,0.0168517,0.017041,0.0296505,0.0333058,0.0238231,0.0160787,0.0124606,0.0180787,0.0258583,0.0183003,0.0103952,0.00603351,0.00641241,0.0111059,0.0109246,0.0147855,0.0108751,0.0136125,0.0137313,0.0090516,0.00694096,0.00471429,0.00417623,0.0024828,0.00104203,0.00094263,0.00104044,0.000777256,0.000423339,0.000575652,0.000545437,0.000477225,0.00057479,0.000758555,0.000810422,0.000805468,0.000486809,0.000124429,5.23159e-05,1.56922e-05,6.31317e-07,0.0,0.0111966,0.0148644,0.0115188,0.0251267,0.0397562,0.05458,0.0485434,0.0361894,0.0368308,0.0265124,0.0229602,0.0168087,0.0139885,0.0171148,0.0425603,0.120209,0.100877,0.0634124,0.0409899,0.0414488,0.0342801,0.0332675,0.028533,0.0214116,0.0181126,0.0153672,0.0118247,0.00925413,0.00803232,0.00776764,0.0069464,0.00487946,0.00372765,0.00257336,0.00218212,0.00165424,0.00135506,0.000936032,0.000734536,0.000463003,0.00036189,0.000388858,0.000180838,7.15325e-05,0.000107345,7.89033e-05,1.69991e-05,2.30232e-06,6.775e-07,7.11031e-08,2.00939e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.130593,0.090705,0.0604855,0.0684286,0.0485507,0.0327948,0.027525,0.0347947,0.0283433,0.0224593,0.0193091,0.0165405,0.013418,0.0105285,0.0105445,0.0159088,0.0247163,0.0288382,0.0272508,0.0213952,0.0184253,0.0149393,0.0115242,0.00926361,0.0125242,0.0200582,0.0247161,0.0246978,0.0202762,0.0150472,0.0087255,0.0041397,0.00202325,0.00134144,0.00170501,0.00214875,0.0020933,0.00155836,0.000866771,0.000370971,0.000220091,0.000352168,0.000762762,0.0013832,0.00199824,0.0022165,0.0018741,0.00120314,0.000577796,0.000216669,0.000140671,0.000279285,0.000599424,0.00103188,0.00142855,0.00174412,0.00224001,0.00300706,0.00326555,0.00338061,0.0208314,0.0309821,0.0440856,0.030226,0.0348978,0.0448352,0.0483662,0.0463638,0.037986,0.0402779,0.0464831,0.0408326,0.0388961,0.0346224,0.0338764,0.0340637,0.0267862,0.0185254,0.0171106,0.0202607,0.0274132,0.0301693,0.0246161,0.0174799,0.0151873,0.0187175,0.0219044,0.0181193,0.0110369,0.00717486,0.00751734,0.00990487,0.0115294,0.0134834,0.0126406,0.0132166,0.0127235,0.00925333,0.0067488,0.00498454,0.0038454,0.00243307,0.00124051,0.000963111,0.000954222,0.000735298,0.000535243,0.000537803,0.000525435,0.000519905,0.000602167,0.000754269,0.000802044,0.000733957,0.000452138,0.000167697,5.02412e-05,1.4843e-05,2.07513e-06,8.48108e-08,0.00470355,0.0151683,0.0171758,0.0283043,0.0427394,0.0516408,0.0455479,0.0373612,0.0346053,0.0274021,0.0232591,0.017809,0.0162846,0.0225995,0.0584489,0.105287,0.0938177,0.0610653,0.0437884,0.0407519,0.0350604,0.032039,0.0274294,0.0214181,0.0180382,0.0148453,0.0117766,0.0096053,0.00827401,0.00742581,0.00628617,0.00482682,0.00365699,0.00276943,0.00222551,0.00170732,0.0013265,0.00101631,0.000745807,0.000514285,0.000403658,0.000339789,0.000197955,0.00010869,9.71156e-05,6.79454e-05,2.56735e-05,8.55247e-06,2.9736e-06,4.95336e-07,3.56405e-08,2.74369e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.143752,0.0925703,0.0398323,0.0839866,0.0429195,0.0316834,0.0162949,0.0423782,0.0303471,0.028835,0.0183107,0.0136739,0.0156754,0.0101923,0.00239174,0.00915674,0.0310678,0.0332086,0.0302467,0.0205466,0.0170533,0.0144094,0.0146437,0.00614796,0.0036094,0.0184763,0.0333542,0.0275981,0.0203078,0.0138934,0.0109886,0.00234257,0.000133265,0.000467239,0.00200056,0.00355139,0.00290782,0.00119034,0.000254199,3.4227e-05,2.97057e-06,9.75245e-06,0.00014227,0.000975319,0.00285808,0.00365487,0.002129,0.000590714,9.06865e-05,9.06118e-06,7.65997e-07,2.09061e-05,0.000236749,0.0011228,0.00202856,0.00145098,0.00129364,0.00386636,0.00393465,0.00165069,0.0293015,0.0233317,0.0490242,0.0224466,0.0303917,0.0547556,0.0461967,0.0528022,0.0297368,0.0380629,0.0489002,0.0440117,0.0382286,0.0372738,0.0281194,0.0393523,0.0287841,0.0156794,0.0172608,0.0148733,0.031385,0.0337581,0.0229528,0.0155645,0.0110791,0.0178441,0.0272781,0.0174378,0.0104057,0.00542918,0.0060049,0.0117487,0.0099874,0.0161376,0.00945419,0.0146773,0.0132993,0.00914824,0.00707489,0.00446462,0.0045996,0.0022946,0.00101092,0.000943354,0.0011259,0.000755131,0.000351963,0.000603319,0.000552028,0.000462047,0.000530655,0.000786766,0.000782272,0.000878988,0.000462328,0.000109835,6.90981e-05,1.55426e-05,4.40355e-07,0.0,0.0144515,0.0137355,0.0100501,0.0241048,0.0381803,0.0565771,0.0490629,0.0360344,0.0374548,0.0260175,0.0227771,0.0163797,0.0130378,0.016288,0.0354374,0.128327,0.102183,0.0636552,0.0403337,0.0416159,0.0331172,0.0342428,0.0286211,0.0213215,0.0181956,0.0154338,0.0118641,0.00907815,0.00775464,0.00796027,0.00726739,0.00479573,0.00379206,0.0024406,0.00216436,0.00160075,0.00140645,0.000858429,0.000769,0.00042056,0.000342768,0.000425675,0.000158874,4.84477e-05,0.000122751,8.03099e-05,1.22922e-05,4.55647e-07,6.1957e-08,4.29788e-09,3.62181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.12566,0.0919054,0.0651353,0.0651645,0.0491915,0.0344032,0.0299723,0.0329387,0.0272893,0.0216992,0.0193519,0.0161068,0.0135274,0.0113926,0.0124448,0.0172299,0.0237881,0.0271931,0.0257679,0.0219973,0.0183826,0.0149003,0.0118205,0.010953,0.0139861,0.0194089,0.0233795,0.0232698,0.0197952,0.0145744,0.0091985,0.00487038,0.00247324,0.00173366,0.00169095,0.00185591,0.00182734,0.00148079,0.000986068,0.000592832,0.000431017,0.000538307,0.000875105,0.00133458,0.00175431,0.00191222,0.00169862,0.00123831,0.000734732,0.000390007,0.000272373,0.000379122,0.000658262,0.00103149,0.00141654,0.00180545,0.00232639,0.00291489,0.00336086,0.00374957,0.0183277,0.032102,0.0431391,0.0332046,0.0357595,0.0433453,0.0472627,0.0455747,0.0396498,0.0415918,0.0450991,0.0408912,0.0381804,0.0349707,0.0341861,0.0331809,0.0263226,0.0194983,0.0181709,0.0210006,0.0264128,0.0285914,0.0245656,0.0186693,0.016472,0.018583,0.0204947,0.0175319,0.011684,0.00789329,0.00787019,0.00974719,0.01158,0.0131834,0.0128985,0.0131155,0.0122547,0.00935248,0.00677287,0.00498314,0.00376514,0.00244392,0.00134838,0.000980779,0.000905103,0.000739742,0.00056285,0.000535991,0.000530654,0.00053233,0.000616471,0.000736578,0.000777468,0.00069634,0.000451456,0.000186324,5.84434e-05,1.51711e-05,2.87931e-06,2.17843e-07,0.00320205,0.0138926,0.0193179,0.029529,0.0432995,0.0509003,0.0450803,0.0377733,0.0340909,0.0275896,0.0232119,0.0182603,0.0178081,0.0276962,0.0622367,0.098892,0.0902121,0.0612461,0.0448811,0.040274,0.0350246,0.0314784,0.0269299,0.0214496,0.0178773,0.0146753,0.0117691,0.00964886,0.00827637,0.00728727,0.00613594,0.00479601,0.00365984,0.00279318,0.00222168,0.00170887,0.00132435,0.00101861,0.000750715,0.00052952,0.000405987,0.00032497,0.000201491,0.000117122,9.2953e-05,6.49864e-05,2.82952e-05,1.04818e-05,3.55897e-06,7.27067e-07,5.99842e-08,2.19735e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.143564,0.0915751,0.0408443,0.084896,0.0428817,0.0318259,0.0161914,0.0426188,0.030398,0.0283148,0.0184534,0.0137766,0.0159217,0.00978662,0.0023402,0.00947263,0.0309923,0.0325703,0.0297632,0.0208936,0.0169964,0.0147704,0.0149432,0.00570021,0.00362105,0.0184963,0.0332387,0.0272767,0.0200617,0.0143666,0.0113135,0.00219752,0.000267958,0.000507558,0.00187142,0.00349156,0.00299989,0.00116451,0.000235761,3.4181e-05,4.15439e-06,1.58571e-05,0.000180864,0.000981937,0.00270159,0.00364829,0.00220207,0.000564255,7.75053e-05,1.03489e-05,1.70627e-06,2.99895e-05,0.000264675,0.00106052,0.00196202,0.00156288,0.00131905,0.00348464,0.00427679,0.00162192,0.0291081,0.0235587,0.0491216,0.0227329,0.0306787,0.0547271,0.0462152,0.0526627,0.0297069,0.0381812,0.0490429,0.0439347,0.0387558,0.0370143,0.0280683,0.0394776,0.028793,0.0158753,0.0173976,0.014883,0.0308564,0.033894,0.0226894,0.0154075,0.0112296,0.0175063,0.0271442,0.0173436,0.0103172,0.0054433,0.00599852,0.0116144,0.0101593,0.0160757,0.00943557,0.0143469,0.0134775,0.00921641,0.00708164,0.00452761,0.00457549,0.00226994,0.00103255,0.000954646,0.00111486,0.000757836,0.000343376,0.000598927,0.000558623,0.000453898,0.000533246,0.000783368,0.000786428,0.000882036,0.000454214,0.000109348,7.35089e-05,1.66082e-05,4.42745e-07,0.0,0.014114,0.0137192,0.0102567,0.024123,0.0383894,0.0564583,0.0488829,0.0359892,0.0373754,0.026054,0.0229036,0.0164893,0.0131772,0.0165289,0.035882,0.127367,0.102105,0.0635682,0.0403961,0.041795,0.0331563,0.0342711,0.0286465,0.0213485,0.0181763,0.0154033,0.0118675,0.00914655,0.00779601,0.00793422,0.00722073,0.00477489,0.00378315,0.00245922,0.00217949,0.00160264,0.00140601,0.000860073,0.000774792,0.00042204,0.000346524,0.00042474,0.000158646,5.03326e-05,0.000123706,7.86716e-05,1.2309e-05,9.16155e-07,2.23654e-07,1.64533e-08,3.54088e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.134983,0.0903385,0.0552231,0.0717178,0.048504,0.0307336,0.0249787,0.0367683,0.0303957,0.0229065,0.0194937,0.0165195,0.0134638,0.00961969,0.00807129,0.0149911,0.0253257,0.0311985,0.0275755,0.0224005,0.0173969,0.015234,0.0114474,0.00821282,0.0102336,0.0199418,0.0263953,0.0263936,0.0201933,0.0149775,0.00874554,0.00378995,0.00150485,0.0012263,0.00181424,0.00230857,0.00218838,0.00154497,0.000784185,0.000287642,0.000125622,0.000253779,0.000692274,0.00141618,0.00212286,0.00236652,0.00194249,0.00115148,0.000494065,0.00014586,7.6932e-05,0.00022142,0.000579782,0.00105018,0.00144275,0.00174485,0.00226562,0.0029278,0.00319,0.00310434,0.0232835,0.0293728,0.0452163,0.02724,0.0341921,0.0470123,0.0489864,0.0473959,0.0357895,0.0389879,0.0481389,0.0414377,0.0390667,0.034828,0.0327369,0.0355162,0.0272116,0.0177248,0.0170145,0.0195889,0.0277741,0.0307239,0.0244559,0.0167676,0.0143549,0.0187389,0.0225401,0.0182272,0.0108722,0.00679389,0.00732631,0.0100238,0.011703,0.0134415,0.0122328,0.0133389,0.0127869,0.00939271,0.00682343,0.00498888,0.0039071,0.00248363,0.00119706,0.000968448,0.000969073,0.00074679,0.00050252,0.000541374,0.000536067,0.000499103,0.000605257,0.000727004,0.000823459,0.000737287,0.000475668,0.000162628,5.14886e-05,1.62807e-05,2.21474e-06,3.12341e-08,0.00658843,0.0154361,0.0149108,0.0272093,0.0418159,0.0527647,0.0464466,0.0369904,0.035491,0.0270032,0.0232672,0.0173473,0.0155665,0.0207571,0.0547365,0.108356,0.0964601,0.0616151,0.0431881,0.0407905,0.0350617,0.0324164,0.0278438,0.0214472,0.01809,0.0149873,0.0117782,0.00951125,0.00821323,0.00753103,0.00647807,0.00486712,0.00367056,0.00271346,0.00219876,0.00167642,0.00132001,0.000993923,0.000735452,0.000492817,0.000393059,0.000352287,0.000191324,9.58905e-05,9.84507e-05,7.0831e-05,2.27902e-05,5.70997e-06,1.84038e-06,2.84551e-07,9.72892e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.135297,0.0924961,0.0539388,0.0710914,0.0466688,0.0305599,0.0250686,0.0366663,0.0309644,0.0242362,0.0188436,0.0163753,0.013446,0.00972925,0.00693585,0.0142541,0.0264228,0.0325016,0.028279,0.0224628,0.017285,0.0143114,0.0110669,0.00844802,0.0106591,0.0192197,0.0266004,0.0262373,0.0207835,0.0145525,0.00885243,0.0038766,0.00163826,0.00127039,0.001636,0.00199211,0.00196445,0.00153285,0.000928518,0.000452394,0.000288295,0.000433076,0.000782356,0.0013169,0.00188986,0.00214673,0.00188265,0.00124829,0.00062077,0.000250253,0.000189959,0.000318932,0.000549944,0.00101485,0.00158827,0.00186626,0.00212223,0.00278346,0.00336059,0.00375743,0.0235499,0.028767,0.0450303,0.0264358,0.0340976,0.047806,0.048425,0.0483212,0.034893,0.0387815,0.0481731,0.0425538,0.0383431,0.0345097,0.0326371,0.0353967,0.027472,0.0178932,0.0181737,0.02021,0.026348,0.0294623,0.0247719,0.0176327,0.0153778,0.0181625,0.0214417,0.0183191,0.0115579,0.00754803,0.00732263,0.0101497,0.0115975,0.0130056,0.0126018,0.0129741,0.0124784,0.00957395,0.00697831,0.00506326,0.00385836,0.00256288,0.0013597,0.000996706,0.00092256,0.000731197,0.000563228,0.000529213,0.000526696,0.00053669,0.000597254,0.000728028,0.00077548,0.000712853,0.000469383,0.000205994,6.21406e-05,2.03563e-05,4.03817e-06,2.73527e-07,0.00676331,0.0148881,0.0148438,0.0261421,0.0412426,0.0532808,0.0475835,0.0370054,0.0363668,0.0266127,0.0230021,0.0170812,0.0157864,0.0244615,0.0561961,0.102049,0.0958239,0.0636848,0.0435713,0.0401279,0.0355122,0.0320342,0.0277128,0.0217578,0.0179732,0.0150336,0.0118589,0.00947047,0.00817208,0.00755361,0.00654586,0.00496875,0.00367763,0.00269628,0.00211888,0.00167034,0.00132205,0.000989815,0.000711904,0.000494008,0.000394936,0.000331322,0.000189548,9.98235e-05,9.5295e-05,6.97674e-05,2.52714e-05,5.41338e-06,1.11647e-06,2.03959e-07,1.54771e-08,6.3129e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
